,Open (USD),High (USD),Low (USD),Close (USD),Volume,Market Cap (USD),SMA,EMA,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal,SlowD,SlowK
2019-12-31,7246.00000000,7320.00000000,7145.01000000,7195.23000000,25954.45353300,25954.45353300,7487.2062,7266.0882,46.3658,6875.5706,7230.0292,10774.6156,-55.0428,34.7487,-89.7916,68.9736,66.7648
2020-01-01,7195.24000000,7255.00000000,7175.15000000,7200.85000000,16792.38816500,16792.38816500,7454.7844,7259.8750,46.5516,6876.6608,7231.1353,10775.8805,-54.8638,27.9423,-82.8060,62.1758,49.8001
2020-01-02,7200.77000000,7212.50000000,6924.74000000,6965.71000000,31951.48393200,31951.48393200,7418.5562,7231.8593,40.2688,6843.9853,7209.8339,10868.3192,-72.8558,7.9601,-80.8160,48.8962,30.1237
2020-01-03,6965.49000000,7405.00000000,6871.04000000,7344.96000000,68428.50045100,68428.50045100,7392.5218,7242.6308,51.6120,6856.7206,7226.0456,10919.2956,-55.8684,19.9581,-75.8264,36.3684,29.1814
2020-01-04,7345.00000000,7404.00000000,7272.21000000,7354.11000000,29987.97497700,29987.97497700,7370.1694,7253.2479,51.8496,6867.1880,7241.7911,10987.8229,-41.1925,27.7072,-68.8997,33.2581,40.4693
2020-01-05,7354.19000000,7495.00000000,7318.00000000,7358.75000000,38331.08560400,38331.08560400,7347.5240,7263.2957,51.9784,6904.6140,7256.8570,10779.2870,-28.8547,32.0359,-60.8907,42.6897,58.4185
2020-01-06,7357.64000000,7795.34000000,7346.76000000,7758.00000000,54635.69531600,54635.69531600,7332.6360,7310.4104,61.5151,6997.4962,7307.7228,10409.9887,12.9894,59.1041,-46.1147,56.7098,71.2416
2020-01-07,7758.90000000,8207.68000000,7723.71000000,8145.28000000,91171.68466100,91171.68466100,7331.7982,7389.9218,68.1273,6901.9709,7390.0715,12271.0775,76.5194,98.1073,-21.5878,71.0484,83.4852
2020-01-08,8145.92000000,8455.00000000,7870.00000000,8055.98000000,112622.64264000,112622.64264000,7330.2450,7453.3559,65.3396,6884.3132,7459.7848,13214.5002,118.2980,111.9086,6.3893,81.1423,88.7002
2020-01-09,8054.72000000,8055.96000000,7750.00000000,7817.76000000,64239.51983000,64239.51983000,7324.6400,7488.0610,58.4667,6901.7958,7502.4976,13509.5158,130.6790,99.4318,31.2473,82.9406,76.6365
2020-01-10,7817.74000000,8199.00000000,7672.00000000,8197.02000000,82406.77744800,82406.77744800,7336.0256,7555.5809,64.8126,6898.6609,7578.3308,14375.0300,169.1444,110.3177,58.8267,79.3668,72.7636
2020-01-11,8198.86000000,8286.34000000,8003.16000000,8020.01000000,54810.03266700,54810.03266700,7351.0612,7599.8123,60.1902,6909.1276,7632.2380,14863.3410,183.2331,99.5251,83.7080,73.8023,72.0067
2020-01-12,8020.01000000,8197.00000000,7960.00000000,8184.98000000,38131.49433600,38131.49433600,7368.5294,7655.5425,62.8495,6918.6967,7699.3871,15506.2920,205.3431,97.3081,108.0350,74.8349,79.7345
2020-01-13,8184.97000000,8196.00000000,8055.89000000,8110.34000000,31159.75568300,31159.75568300,7392.6706,7698.8566,60.8683,6944.8749,7755.2950,15859.4960,214.3715,85.0692,129.3023,76.5505,77.9104
2020-01-14,8110.34000000,8880.00000000,8105.54000000,8810.01000000,120399.12674200,120399.12674200,7426.6794,7804.6807,70.3147,6917.5368,7873.7686,17436.0872,274.8161,116.4111,158.4051,81.1827,85.9032
2020-01-15,8814.64000000,8916.48000000,8564.00000000,8821.41000000,84816.29760600,84816.29760600,7459.9848,7901.5121,70.4399,6925.0952,7985.6833,18591.5644,319.9507,129.2365,190.7142,84.6166,90.0363
2020-01-16,8820.01000000,8859.81000000,8586.00000000,8720.01000000,51991.07428400,51991.07428400,7484.2146,7979.4643,67.7044,6959.5943,8080.2294,19286.5806,343.5774,122.2906,221.2868,90.0090,94.0876
2020-01-17,8720.15000000,9041.65000000,8672.44000000,8913.28000000,70897.73737700,70897.73737700,7514.0904,8068.3991,70.0887,6989.9505,8186.2047,20148.7472,373.5905,121.8430,251.7476,92.3182,92.8307
2020-01-18,8913.27000000,8988.88000000,8806.38000000,8915.96000000,38294.74654500,38294.74654500,7537.6160,8149.1192,70.1217,7030.3500,8284.8298,20829.6283,393.0615,113.0511,280.0103,92.9559,91.9493
2020-01-19,8915.09000000,9198.98000000,8466.00000000,8701.70000000,70676.88925900,70676.88925900,7560.8122,8201.7459,64.0488,7105.7875,8355.7743,20855.6428,386.7451,85.3878,301.3573,90.3272,86.2018
2020-01-20,8701.72000000,8746.99000000,8521.28000000,8642.35000000,38896.63974600,38896.63974600,7585.8414,8243.7082,62.4358,7198.6502,8414.1346,20568.9781,372.6546,57.0379,315.6168,84.8734,76.4690
2020-01-21,8642.35000000,8789.00000000,8488.00000000,8736.03000000,36494.68765900,36494.68765900,7614.6764,8290.5960,63.9779,7303.2588,8474.5257,20187.1939,364.8413,39.3797,325.4617,77.1548,68.7937
2020-01-22,8736.04000000,8818.00000000,8590.00000000,8682.36000000,29080.55713800,29080.55713800,7642.4694,8327.9069,62.3974,7474.2226,8522.4950,19005.2181,350.2807,19.8552,330.4255,70.5761,66.4654
2020-01-23,8682.77000000,8691.81000000,8306.39000000,8404.52000000,48165.94459700,48165.94459700,7666.6734,8335.2034,54.8444,7575.3850,8535.8288,18140.2661,312.7171,-14.1667,326.8838,65.5109,61.2737
2020-01-24,8404.52000000,8528.02000000,8238.00000000,8439.00000000,41687.52952900,41687.52952900,7687.6734,8345.0887,55.5633,7694.1636,8547.4009,17079.7730,282.4738,-35.5280,318.0018,59.5575,50.9333
2020-01-25,8438.99000000,8451.26000000,8254.90000000,8340.58000000,25521.15793200,25521.15793200,7703.9356,8344.6593,52.9710,7827.9565,8544.4335,15709.2032,247.7086,-56.2346,303.9432,50.4412,39.1166
2020-01-26,8340.01000000,8618.13000000,8293.66000000,8615.00000000,31130.48516400,31130.48516400,7726.4714,8370.4061,58.7498,7910.4945,8562.9260,15087.2404,239.5391,-51.5232,291.0624,43.1600,39.4301
2020-01-27,8614.39000000,9000.00000000,8535.00000000,8907.57000000,53973.54299600,53973.54299600,7754.4206,8421.5645,63.8499,7942.6395,8605.2013,15230.8196,253.7476,-29.8518,283.5994,43.1799,50.9929
2020-01-28,8907.57000000,9400.00000000,8862.40000000,9374.21000000,74584.85376500,74584.85376500,7795.1320,8512.2927,70.1823,7957.4787,8688.2886,15996.3872,299.2128,12.4907,286.7221,54.5901,73.3473
2020-01-29,9375.34000000,9449.24000000,9216.00000000,9301.53000000,53864.06512200,53864.06512200,7836.6800,8587.4581,68.1791,8045.9382,8758.1767,15880.5614,325.6260,31.1231,294.5029,70.2173,86.3116
2020-01-30,9301.57000000,9578.00000000,9204.44000000,9513.21000000,60626.74425900,60626.74425900,7882.7442,8675.6250,70.7938,8065.1334,8841.1592,16601.4175,359.4954,51.9940,307.5014,84.4141,93.5835
2020-01-31,9511.52000000,9530.22000000,9210.01000000,9352.89000000,45552.02235200,45552.02235200,7925.8404,8740.1264,66.3472,8145.5591,8902.6056,16473.0700,369.1454,49.3152,319.8302,89.5396,88.7236
2020-02-01,9351.71000000,9464.53000000,9281.00000000,9384.61000000,28578.06735400,28578.06735400,7968.3630,8801.5058,66.7916,8209.8985,8960.7259,16468.9992,375.0295,44.1595,330.8700,90.0950,87.9779
2020-02-02,9384.41000000,9477.03000000,9120.00000000,9331.51000000,45690.91254000,45690.91254000,8013.7122,8851.9824,65.2384,8305.6271,9008.0765,16032.5704,371.1298,32.2078,338.9220,86.7198,83.4580
2020-02-03,9331.59000000,9618.79000000,9234.00000000,9292.24000000,50892.13345100,50892.13345100,8057.1852,8893.9117,64.0521,8323.9646,9045.8720,16264.9461,360.7125,17.4324,343.2801,84.2035,81.1745
2020-02-04,9291.35000000,9350.00000000,9093.01000000,9197.02000000,53308.17526600,53308.17526600,8103.2912,8922.7791,61.1485,8342.0843,9072.3026,16374.4861,340.8441,-1.9488,342.7929,80.1453,75.8034
2020-02-05,9197.02000000,9744.45000000,9177.22000000,9612.04000000,64870.41561500,64870.41561500,8163.0556,8988.4230,67.9649,8357.6737,9136.4703,16924.4365,354.5005,9.3661,345.1344,78.6610,79.0051
2020-02-06,9612.03000000,9862.57000000,9526.35000000,9772.00000000,64949.70658800,64949.70658800,8212.9390,9063.0494,70.1394,8361.4933,9211.6246,17712.9377,373.9205,23.0288,350.8916,79.9462,85.0300
2020-02-07,9772.00000000,9885.00000000,9730.00000000,9813.73000000,43966.11463200,43966.11463200,8266.2076,9134.5428,70.6982,8372.1088,9286.6640,18432.2158,388.2032,29.8492,358.3539,85.9298,93.7544
2020-02-08,9813.87000000,9940.00000000,9667.11000000,9895.05000000,43600.84366600,43600.84366600,8320.3520,9206.9721,71.8055,8400.3692,9365.1730,19013.2108,401.4564,34.4820,366.9744,91.5195,95.7742
2020-02-09,9895.04000000,10166.00000000,9880.75000000,10151.75000000,43408.47561600,43408.47561600,8380.7320,9296.9509,75.0151,8428.4873,9462.4470,19802.0440,427.7425,48.6145,379.1281,95.6233,97.3413
2020-02-10,10151.72000000,10188.00000000,9756.00000000,9851.83000000,59573.08461900,59573.08461900,8427.7398,9349.7965,65.6164,8477.0992,9523.9697,19992.6743,419.5372,32.3273,387.2099,94.4870,90.3454
2020-02-11,9851.74000000,10323.59000000,9700.00000000,10223.08000000,62422.39522400,62422.39522400,8485.8596,9432.9664,70.5373,8524.6811,9615.5361,20524.0856,437.9429,40.5864,397.3565,92.0732,88.5329
2020-02-12,10223.08000000,10450.00000000,10223.08000000,10326.46000000,61008.06393000,61008.06393000,8547.2734,9518.0610,71.7497,8626.2622,9709.6115,20543.1045,455.6194,46.6103,409.0091,88.2226,85.7895
2020-02-13,10325.33000000,10500.00000000,10080.00000000,10229.63000000,79344.35875900,79344.35875900,8607.7734,9585.8295,68.8901,8751.0816,9785.3129,20127.6254,456.5519,38.0342,418.5176,87.3866,87.8374
2020-02-14,10227.78000000,10381.56000000,10111.37000000,10344.36000000,47038.48017300,47038.48017300,8670.6206,9658.0705,70.3956,8923.3362,9863.4141,19264.1929,461.2318,34.1714,427.0605,86.8332,86.8726
2020-02-15,10344.36000000,10375.00000000,9801.00000000,9904.72000000,57657.20294700,57657.20294700,8723.6202,9681.5609,58.6772,9066.0846,9890.1030,18130.2879,424.5713,-1.9913,426.5626,83.5048,75.8044
2020-02-16,9904.46000000,10050.00000000,9638.12000000,9917.27000000,60023.99953700,60023.99953700,8775.6428,9704.0094,58.8876,9165.4425,9911.8457,17375.8775,392.0114,-27.6410,419.6524,77.0271,68.4042
2020-02-17,9910.70000000,9964.16000000,9452.67000000,9706.00000000,70261.01190100,70261.01190100,8821.9980,9704.1990,53.9114,9180.9508,9908.6593,17185.7443,345.1806,-59.5774,404.7580,65.8297,53.2806
2020-02-18,9706.00000000,10250.00000000,9576.01000000,10164.71000000,70604.12401900,70604.12401900,8880.3722,9748.0572,61.5155,9230.5072,9947.5797,17118.3048,341.1484,-50.8877,392.0361,60.2064,58.9344
2020-02-19,10164.78000000,10250.00000000,9350.00000000,9593.79000000,55162.58689500,55162.58689500,8928.3434,9733.3651,50.3753,9216.5330,9928.0163,17042.8492,288.5581,-82.7824,371.3405,52.8961,46.4731
2020-02-20,9594.65000000,9699.00000000,9400.00000000,9596.42000000,60152.34291400,60152.34291400,8976.2548,9720.3227,50.4199,9220.1280,9908.3197,16790.2367,244.2763,-101.6514,345.9277,48.1669,39.0932
2020-02-21,9597.21000000,9755.51000000,9550.21000000,9677.05000000,42181.55452400,42181.55452400,9030.4816,9716.2015,51.8469,9232.2220,9895.1424,16524.3465,213.2307,-106.1575,319.3883,36.4183,23.6887
2020-02-22,9677.05000000,9709.17000000,9560.02000000,9650.86000000,24636.75762300,24636.75762300,9076.5996,9709.9785,51.3301,9249.4615,9878.0783,16164.2471,184.3881,-108.0001,292.3882,29.3749,25.3429
2020-02-23,9650.85000000,9990.00000000,9645.00000000,9936.40000000,37702.08984300,37702.08984300,9128.2454,9731.5424,56.4294,9311.0890,9886.6878,15642.6762,182.4675,-87.9366,270.4041,28.0763,35.1974
2020-02-24,9936.40000000,9990.00000000,9473.56000000,9656.13000000,55796.59612000,55796.59612000,9174.1930,9724.3603,50.8030,9369.2851,9865.5375,14828.0613,156.5255,-91.1028,247.6284,31.7104,34.5910
2020-02-25,9655.52000000,9675.00000000,9250.00000000,9315.84000000,54379.34455200,54379.34455200,9205.3498,9685.4536,44.9436,9264.6397,9809.7923,15261.3186,107.2713,-112.2857,219.5570,32.4715,27.6262
2020-02-26,9316.48000000,9377.44000000,8633.63000000,8785.25000000,92130.34548200,92130.34548200,9218.1492,9599.7199,37.6517,8978.7536,9704.9253,16966.6418,25.1330,-155.5392,180.6722,25.1847,13.3370
2020-02-27,8786.00000000,8971.77000000,8531.00000000,8823.21000000,72483.57876200,72483.57876200,9233.4938,9525.7666,38.4215,8758.0981,9608.3723,18111.1144,-36.4786,-173.7206,137.2420,16.8968,9.7271
2020-02-28,8823.25000000,8900.00000000,8445.00000000,8692.91000000,71155.20897700,71155.20897700,9250.9968,9446.4469,36.7445,8531.5926,9504.1265,19229.4662,-94.7284,-185.5763,90.8479,11.7724,12.2531
2020-02-29,8690.80000000,8790.00000000,8523.55000000,8523.61000000,36748.18303500,36748.18303500,9257.5286,9358.5577,34.6296,8306.3791,9389.4814,20220.5047,-152.7916,-194.9116,42.1200,10.9923,10.9969
2020-03-01,8523.61000000,8750.00000000,8411.00000000,8531.88000000,43892.20177900,43892.20177900,9267.7660,9279.8265,34.8269,8102.0832,9283.3770,21096.3150,-195.8817,-190.4014,-5.4803,10.3915,7.9244
2020-03-02,8530.30000000,8965.75000000,8498.00000000,8915.24000000,60401.31773000,60401.31773000,9282.3712,9245.1040,43.3622,8043.6288,9220.0685,20984.4657,-196.8282,-153.0783,-43.7499,10.5679,12.7825
2020-03-03,8911.18000000,8919.65000000,8651.00000000,8760.07000000,55154.99728200,55154.99728200,9295.3658,9198.9102,41.0204,7989.9757,9148.2098,20730.5509,-207.7048,-131.1640,-76.5409,12.7883,17.6580
2020-03-04,8760.07000000,8848.29000000,8660.00000000,8750.87000000,38696.48257800,38696.48257800,9294.1830,9156.2397,40.8795,7948.1616,9082.9338,20430.6564,-214.5933,-110.4420,-104.1514,17.6941,22.6417
2020-03-05,8750.99000000,9159.42000000,8746.54000000,9054.68000000,58201.86635500,58201.86635500,9298.8484,9146.5674,47.3176,8006.1950,9053.6339,19528.0226,-193.3092,-71.3263,-121.9829,22.4633,27.0903
2020-03-06,9054.64000000,9170.00000000,8985.50000000,9131.88000000,43782.94804400,43782.94804400,9307.0858,9145.1686,48.8421,8026.3905,9037.8276,19152.1984,-168.2723,-37.0315,-131.2408,28.5711,35.9812
2020-03-07,9130.89000000,9188.00000000,8835.00000000,8886.66000000,45422.20452500,45422.20452500,9306.5534,9120.5487,44.4427,8025.8583,9002.3473,18767.2375,-166.3006,-28.0478,-138.2528,33.9731,38.8478
2020-03-08,8885.25000000,8886.76000000,8000.00000000,8033.31000000,77537.31516600,77537.31516600,9288.9004,9017.0022,33.2267,7817.3249,8890.5032,19622.2860,-230.9341,-74.1451,-156.7890,33.5488,25.8174
2020-03-09,8034.76000000,8179.31000000,7632.01000000,7929.87000000,116968.86326800,116968.86326800,9273.4638,8913.4658,32.1670,7694.9342,8776.7729,19595.1589,-287.1928,-104.3230,-182.8698,26.7081,15.4592
2020-03-10,7929.87000000,8149.00000000,7728.01000000,7894.56000000,86783.44387500,86783.44387500,9258.5080,8816.4271,31.7942,7519.7823,8670.3218,20175.7161,-330.8140,-118.3554,-212.4586,17.2362,10.4319
2020-03-11,7894.57000000,7980.00000000,7590.00000000,7934.52000000,79942.41117200,79942.41117200,9242.4778,8732.4360,32.7441,7390.9797,8575.7680,20423.6507,-358.0325,-116.4591,-241.5734,14.3172,17.0604
2020-03-12,7934.58000000,7966.17000000,4410.00000000,4800.00000000,261505.60865300,261505.60865300,9164.8306,8357.9183,15.0444,6117.3613,8190.6022,28923.0117,-625.3246,-307.0010,-318.3236,14.1379,14.9213
2020-03-13,4800.01000000,5955.00000000,3782.13000000,5578.60000000,402201.67376400,402201.67376400,9108.3122,8093.2213,25.7769,5507.3931,7902.8130,31857.0118,-765.5048,-357.7449,-407.7599,17.6554,20.9846
2020-03-14,5576.05000000,5640.52000000,5055.13000000,5172.06000000,136910.13597400,136910.13597400,9042.9734,7815.0155,24.0672,4927.9802,7595.6973,34272.8682,-899.0393,-393.0236,-506.0158,19.4248,22.3686
2020-03-15,5172.48000000,5940.00000000,5093.10000000,5361.30000000,139916.14653400,139916.14653400,8983.3878,7581.3283,26.5106,4492.2786,7329.2918,35699.4241,-978.3189,-377.8425,-600.4764,24.2461,29.3852
2020-03-16,5360.33000000,5365.42000000,4442.12000000,5028.97000000,227276.92276000,227276.92276000,8911.6672,7338.2465,24.9898,4020.5743,7051.6874,37362.8190,-1055.7943,-364.2543,-691.5400,25.9166,25.9961
2020-03-17,5028.86000000,5525.00000000,4921.45000000,5312.64000000,150089.92631800,150089.92631800,8839.7686,7145.3316,28.7472,3657.2848,6821.5129,38463.7938,-1081.8335,-312.2349,-769.5987,27.4147,26.8629
2020-03-18,5312.64000000,5436.17000000,5009.37000000,5393.04000000,137127.63489400,137127.63489400,8760.1452,6978.4467,29.8202,3373.7765,6615.5318,39033.0840,-1083.4924,-251.1150,-832.3774,26.6392,27.0586
2020-03-19,5393.26000000,6400.00000000,5252.53000000,6162.37000000,199020.87343900,199020.87343900,8697.3620,6900.7251,39.2478,3274.0799,6499.1543,38749.8986,-1011.0736,-142.9569,-868.1167,29.3229,34.0473
2020-03-20,6162.05000000,6900.00000000,5670.00000000,6208.36000000,219298.32951400,219298.32951400,8631.2650,6834.7856,39.7687,3198.0639,6399.2070,38410.6380,-939.1442,-56.8220,-882.3222,33.5588,39.5704
2020-03-21,6204.57000000,6456.98000000,5860.02000000,6186.98000000,128913.66836300,128913.66836300,8567.9468,6773.0898,39.5987,3147.8004,6308.2485,37912.7295,-873.7923,6.8239,-880.6162,39.6529,45.3411
2020-03-22,6187.04000000,6407.87000000,5734.01000000,5816.19000000,119115.99052700,119115.99052700,8496.5784,6681.9565,36.6713,3115.8414,6193.1429,36966.1584,-842.2117,30.7236,-872.9353,43.6650,46.0836
2020-03-23,5816.05000000,6600.00000000,5688.00000000,6467.31000000,164674.21578500,164674.21578500,8439.2944,6661.5140,44.4390,3199.2968,6154.8061,35709.8995,-755.9299,93.6043,-849.5342,47.6815,51.6197
2020-03-24,6465.25000000,6833.00000000,6371.33000000,6744.72000000,151138.00987800,151138.00987800,8388.3440,6669.4384,47.3993,3343.4197,6153.8072,34257.6826,-657.5861,153.5585,-811.1446,52.3813,59.4406
2020-03-25,6744.69000000,6957.96000000,6450.00000000,6677.43000000,132155.73498900,132155.73498900,8337.9522,6670.1995,46.7486,3569.4342,6155.9528,32021.1391,-578.4101,186.1876,-764.5977,59.3826,67.0874
2020-03-26,6677.42000000,6780.00000000,6510.00000000,6737.36000000,83026.55521100,83026.55521100,8280.4586,6676.5957,47.4406,3874.4375,6175.1263,29182.0139,-505.0054,207.6739,-712.6792,68.0456,77.6087
2020-03-27,6737.27000000,6842.59000000,6261.00000000,6359.11000000,82914.96835400,82914.96835400,8212.2008,6646.3590,43.5905,4167.3261,6169.6784,26193.2015,-471.9132,192.6128,-664.5260,74.7264,79.4831
2020-03-28,6359.11000000,6360.00000000,6024.00000000,6236.65000000,93159.69342900,93159.69342900,8140.6592,6607.3391,42.3910,4328.8936,6164.6037,24521.7044,-450.3773,171.3190,-621.6963,79.0950,80.1933
2020-03-29,6236.65000000,6266.00000000,5866.56000000,5881.42000000,63311.62771400,63311.62771400,8060.3866,6538.2039,39.0354,4476.0123,6134.2530,22716.6599,-456.7094,131.9895,-588.6989,75.9739,68.2452
2020-03-30,5880.50000000,6599.00000000,5857.76000000,6394.38000000,118889.54999200,118889.54999200,7985.2392,6524.5064,45.7175,4713.6806,6162.5102,20650.8059,-415.5458,138.5225,-554.0683,71.7978,66.9550
2020-03-31,6394.45000000,6523.23000000,6321.40000000,6410.44000000,72337.59525900,72337.59525900,7916.4114,6513.6429,45.9173,5026.8715,6199.4406,17925.1315,-377.2785,141.4318,-518.7103,67.4487,67.1458
2020-04-01,6412.14000000,6679.94000000,6150.11000000,6642.92000000,97500.75240000,97500.75240000,7844.8082,6525.9550,48.8531,5181.7552,6265.7695,17105.9131,-324.4521,155.4066,-479.8587,69.7842,75.2517
2020-04-02,6643.36000000,7198.00000000,6551.00000000,6794.09000000,149299.90687100,149299.90687100,7774.1608,6551.4917,50.7262,5227.7018,6337.7198,17437.8996,-267.3073,170.0411,-437.3484,72.6875,75.6650
2020-04-03,6793.86000000,7048.00000000,6602.10000000,6734.10000000,104080.27693900,104080.27693900,7704.2502,6568.8830,49.9445,5341.6057,6398.1686,16963.7981,-224.2750,170.4587,-394.7337,75.2357,74.7905
2020-04-04,6732.97000000,6990.41000000,6650.01000000,6856.99000000,72990.86113900,72990.86113900,7634.5028,6596.3217,51.5902,5436.6931,6462.8830,16724.7825,-178.2012,173.2260,-351.4272,74.6253,73.4203
2020-04-05,6857.41000000,6895.54000000,6677.52000000,6772.78000000,49685.35698300,49685.35698300,7571.8640,6613.1273,50.3682,5630.6681,6512.4550,15330.3244,-146.7903,163.7095,-310.4998,73.6852,72.8448
2020-04-06,6772.78000000,7355.14000000,6765.00000000,7329.90000000,118052.00083200,118052.00083200,7520.1166,6681.3914,57.5347,5756.9741,6606.7823,15104.8644,-76.0652,187.5477,-263.6129,76.2629,82.5236
2020-04-07,7329.90000000,7459.69000000,7077.00000000,7197.32000000,103585.16891800,103585.16891800,7469.9430,6730.5274,55.4816,5914.1119,6678.8769,14326.5262,-30.3631,186.5998,-216.9629,79.9868,84.5919
2020-04-08,7197.32000000,7420.00000000,7150.00000000,7361.28000000,76059.14583800,76059.14583800,7413.8744,6790.5991,57.5014,5932.5210,6757.9949,15012.7331,18.8688,188.6654,-169.7966,86.3488,91.9309
